#Day,Dutse,Abuja Municipal Area Council,Ekeremor,Zurmi,Oturkpo,Maiduguri,Egbeda,Mangu,Uyo,Kuje,Shani,Igabi,Katsina,Gummi,Mashegu,Wukari,Gada,Ifo,Aguata,Kukawa,Okene,Geidam,Bali,Rimin Gado,Nasarawa,Ogoja,Fufore,Akwanga,Owo,Bauchi,Kankara,Nguru,Nsukka,Giwa,Augie,Bassa,Ohafia,Gwoza,Shiroro,Magumeri,Kauru,Mariga,Gwagwalada,Sapele,Gboko,Talata Mafara,Onicha,Bonny,Gombe,Bwari,Birnin Kebbi,Toungo,Batsari,Maigatari,Sabon Birni,Damboa,Ikere,Ningi,Tudun Wada,Mushin,Awe,Gujba,Gusau,Kwande,Wase,Bama,Yenagoa,Jalingo,Mokwa,Igueben,Daura,Odeda,Oron,Tafawa-Balewa,Barkin Ladi,Mkpat Enin,Okitipupa,Kafur,Maiha,Zuru,Maru,Alkaleri,Michika,Gwadabawa,Umuahia South,Karu,Biu,Toro,Chikun,Takai,Ejigbo,Abadam,Gwaram,Iseyin,Tureta,Ikom,Gassol,Gubio,Ungogo,Ikwo,Ngala
61,0.0,0.9,0.0,0.9,0.0,1.782,0.0,0.65,0.0,0.0,1.787,0.69,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.807,0.0,2.006,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.54,0.83,1.8159999999999998,0.0,0.0,0.39,0.0,0.0,1.7850000000000001,0.83,1.782,0.0,0.9,0.3,0.49,0.75,0.0,0.0,0.0,0.0,0.0,0.14,1.7930000000000001,0.77,0.0,0.67,2.681,0.0,0.55,0.0,0.0,0.2,2.502,0.52,0.0,0.0,1.794,0.32,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.786,0.08,0.0,0.0,1.791,0.52,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.339,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.307
62,0.0,0.9,0.0,0.9,0.0,1.782,0.0,0.63,0.0,0.0,1.787,0.68,0.0,0.47,0.0,0.0,0.0,0.6,0.0,1.807,0.0,2.006,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.53,0.81,1.8159999999999998,0.0,0.0,0.38,0.0,0.0,1.7850000000000001,0.81,1.782,0.0,0.9,0.3,0.48,0.74,0.0,0.0,0.0,0.0,0.0,0.14,1.7930000000000001,0.75,0.0,0.66,2.681,0.0,0.54,0.0,0.0,0.2,2.502,0.5,0.0,0.0,1.794,0.31,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.786,0.08,0.0,0.0,1.791,0.5,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.319,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.287
63,0.0,0.9,0.0,0.9,0.0,1.782,0.0,0.62,0.0,0.0,1.787,0.66,0.0,0.46,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.996,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.52,0.8,1.8159999999999998,0.0,0.0,0.37,0.0,0.0,1.7850000000000001,0.8,1.782,0.0,0.9,0.3,0.47,0.72,0.0,0.0,0.0,0.0,0.0,0.14,1.7930000000000001,0.74,0.0,0.64,2.681,0.0,0.52,0.0,0.0,0.2,2.502,0.49,0.0,0.0,1.794,0.3,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.786,0.08,0.9,0.0,1.791,0.49,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.309,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.277
64,0.0,0.89,0.0,0.9,0.0,1.782,0.0,0.6,0.0,0.0,1.787,0.65,0.0,0.45,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.996,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.5,0.78,1.8159999999999998,0.0,0.0,0.36,0.0,0.0,1.7850000000000001,0.78,1.782,0.0,0.9,0.3,0.46,0.71,0.0,0.0,0.0,0.0,0.0,0.13,1.7930000000000001,0.72,0.0,0.63,2.681,0.0,0.51,0.0,0.0,0.2,2.502,0.47,0.0,0.0,1.794,0.29,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.786,0.08,0.9,0.0,1.791,0.47,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.289,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.2569999999999997
65,0.0,0.87,0.0,0.9,0.0,1.782,0.0,0.59,0.0,0.0,1.787,0.63,0.0,0.43,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.996,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.49,0.77,1.8159999999999998,0.0,0.0,0.34,0.0,0.0,1.7850000000000001,0.77,1.782,0.0,0.9,0.3,0.45,0.69,0.0,0.0,0.0,0.0,0.0,0.13,1.7930000000000001,0.71,0.0,0.62,2.681,0.0,0.5,0.0,0.0,0.2,2.502,0.46,0.0,0.0,1.794,0.28,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.786,0.08,0.9,0.0,1.791,0.46,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.279,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.247
66,0.0,0.86,0.0,0.9,0.0,1.782,0.0,0.58,0.0,0.0,1.787,0.62,0.0,0.42,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9859999999999998,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.48,0.75,1.8159999999999998,0.0,0.0,0.33,0.0,0.0,1.7850000000000001,0.75,1.782,0.0,0.9,0.3,0.44,0.68,0.0,0.0,0.0,0.0,0.0,0.13,1.7930000000000001,0.69,0.0,0.6,2.6710000000000003,0.0,0.49,0.0,0.0,0.2,2.502,0.44,0.0,0.0,1.794,0.26,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.786,0.08,0.9,0.0,1.791,0.44,0.0,0.0,1.806,0.0,0.0,0.0,0.0,2.259,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.227
67,0.0,0.84,0.0,0.9,0.0,1.782,0.0,0.56,0.0,0.0,1.787,0.6,0.0,0.41,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9859999999999998,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.47,0.74,1.8159999999999998,0.0,0.0,0.32,0.0,0.0,1.7850000000000001,0.74,1.782,0.0,0.9,0.3,0.43,0.66,0.0,0.2,0.0,0.0,0.0,0.12,1.7930000000000001,0.68,0.0,0.59,2.6510000000000002,0.0,0.47,0.0,0.0,0.2,2.502,0.43,0.0,0.3,1.794,0.25,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.786,0.07,0.9,0.0,1.791,0.43,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.249,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.2169999999999996
68,0.0,0.83,0.0,0.9,0.0,1.782,0.0,0.55,0.0,0.0,1.787,0.59,0.0,0.39,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9859999999999998,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.46,0.72,1.8159999999999998,0.0,0.0,0.31,0.0,0.0,1.7850000000000001,0.72,1.782,0.0,0.9,0.3,0.42,0.65,0.0,0.2,0.0,0.0,0.0,0.12,1.7930000000000001,0.66,0.0,0.58,2.641,0.0,0.46,0.0,0.0,0.2,2.502,0.41,0.0,0.3,1.794,0.24,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.786,0.07,0.9,0.0,1.791,0.41,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.229,0.0,0.1,0.0,0.0,0.0,2.084,0.0,0.0,2.197
69,0.0,0.81,0.0,0.9,0.0,1.782,0.0,0.53,0.0,0.0,1.787,0.58,0.0,0.38,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.976,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.45,0.71,1.8159999999999998,0.0,0.0,0.3,0.0,0.0,1.7850000000000001,0.71,1.782,0.0,0.9,0.3,0.41,0.63,0.0,0.2,0.0,0.0,0.0,0.12,1.7930000000000001,0.65,0.0,0.56,2.621,0.0,0.45,0.0,0.0,0.2,2.502,0.4,0.0,0.3,1.794,0.23,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.786,0.07,0.9,0.0,1.791,0.4,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.219,0.0,0.09,0.0,0.0,0.0,2.084,0.0,0.0,2.1870000000000003
70,0.0,0.8,0.0,0.9,0.0,1.782,0.0,0.52,0.0,0.0,1.787,0.56,0.0,0.37,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.976,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.44,0.69,1.8159999999999998,0.0,0.0,0.29,0.0,0.0,1.7850000000000001,0.69,1.782,0.0,0.9,0.3,0.4,0.62,0.0,0.2,0.0,0.0,0.0,0.11,1.7930000000000001,0.63,0.0,0.55,2.611,0.0,0.43,0.0,0.0,0.2,2.502,0.38,0.0,0.3,1.794,0.22,0.6,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,1.786,0.07,0.9,0.0,1.791,0.38,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.199,0.0,0.09,0.0,0.0,0.0,2.084,0.0,0.0,2.167
71,0.0,0.78,0.0,0.89,0.0,1.782,0.0,0.5,0.0,0.0,1.787,0.55,0.0,0.35,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.976,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.42,0.68,1.8159999999999998,0.0,0.0,0.28,0.0,0.0,1.7850000000000001,0.68,1.782,0.0,0.9,0.3,0.39,0.6,0.0,0.2,0.0,0.0,0.0,0.11,1.7930000000000001,0.62,0.0,0.54,2.591,0.0,0.42,0.0,0.0,0.2,2.502,0.37,0.0,0.3,1.794,0.21,0.6,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,1.786,0.07,0.9,0.0,1.791,0.37,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.189,0.0,0.09,0.0,0.0,0.0,2.084,0.0,0.0,2.157
72,0.0,0.77,0.0,0.87,0.0,1.782,0.0,0.49,0.0,0.0,1.787,0.53,0.0,0.34,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9659999999999997,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.41,0.66,1.8159999999999998,0.0,0.0,0.26,0.0,0.0,1.7850000000000001,0.66,1.782,0.0,0.9,0.3,0.38,0.59,0.0,0.2,0.0,0.0,0.0,0.11,1.7930000000000001,0.6,0.0,0.52,2.581,0.0,0.41,0.0,0.0,0.2,2.502,0.35,0.0,0.3,1.794,0.2,0.6,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,1.786,0.07,0.9,0.0,1.791,0.35,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.169,0.0,0.09,0.0,0.0,0.0,2.084,0.0,0.0,2.137
73,0.0,0.75,0.0,0.86,0.0,1.782,0.0,0.47,0.0,0.0,1.787,0.52,0.0,0.33,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9659999999999997,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.4,0.65,1.8159999999999998,0.0,0.0,0.25,0.0,0.0,1.7850000000000001,0.65,1.782,0.0,0.9,0.3,0.37,0.58,0.0,0.2,0.0,0.0,0.0,0.1,1.7930000000000001,0.59,0.0,0.51,2.561,0.0,0.39,0.0,0.0,0.2,2.502,0.34,0.0,0.3,1.794,0.18,0.6,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.1,1.786,0.06,0.9,0.0,1.791,0.34,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.1590000000000003,0.0,0.09,0.0,0.0,0.0,2.084,0.0,0.0,2.127
74,0.0,0.74,0.0,0.84,0.0,1.782,0.0,0.46,0.0,0.0,1.787,0.5,0.0,0.31,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9659999999999997,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.39,0.63,1.8159999999999998,0.0,0.0,0.24,0.0,0.0,1.7850000000000001,0.63,1.782,0.0,0.9,0.3,0.36,0.56,0.0,0.2,0.0,0.0,0.0,0.1,1.7930000000000001,0.58,0.0,0.5,2.551,0.0,0.38,0.0,0.0,0.2,2.492,0.32,0.0,0.3,1.794,0.17,0.6,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.1,1.786,0.06,0.9,0.0,1.791,0.32,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.1390000000000002,0.0,0.09,0.0,0.0,0.0,2.074,0.0,0.0,2.117
75,0.0,0.72,0.0,0.83,0.0,1.782,0.0,0.44,0.0,0.0,1.787,0.49,0.0,0.3,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.956,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.38,0.62,1.8159999999999998,0.0,0.0,0.23,0.0,0.0,1.7850000000000001,0.62,1.782,0.0,0.9,0.3,0.35,0.55,0.0,0.2,0.0,0.0,0.0,0.1,1.7930000000000001,0.56,0.0,0.49,2.531,0.0,0.37,0.0,0.0,0.2,2.482,0.31,0.0,0.3,1.794,0.16,0.6,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.1,1.786,0.06,0.9,0.0,1.791,0.31,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.129,0.0,0.08,0.0,0.0,0.0,2.074,0.0,0.0,2.097
76,0.0,0.71,0.0,0.81,0.0,1.782,0.0,0.43,0.0,0.0,1.787,0.47,0.0,0.29,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.956,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.37,0.6,1.8159999999999998,0.0,0.0,0.22,0.0,0.0,1.7850000000000001,0.6,1.782,0.0,0.89,0.3,0.34,0.53,0.0,0.2,0.0,0.0,0.0,0.1,1.7930000000000001,0.55,0.0,0.47,2.521,0.0,0.35,0.0,0.0,0.2,2.472,0.3,0.0,0.3,1.794,0.15,0.6,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.1,1.786,0.06,0.9,0.0,1.791,0.3,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.109,0.0,0.08,0.0,0.0,0.0,2.064,0.0,0.0,2.0869999999999997
77,0.0,0.69,0.0,0.8,0.0,1.782,0.0,0.41,0.0,0.0,1.787,0.46,0.0,0.28,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.956,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.36,0.59,1.8159999999999998,0.0,0.0,0.21,0.0,0.0,1.7850000000000001,0.59,1.782,0.0,0.87,0.3,0.33,0.52,0.0,0.2,0.0,0.0,0.0,0.09,1.7930000000000001,0.53,0.0,0.46,2.501,0.0,0.34,0.0,0.0,0.2,2.452,0.28,0.0,0.3,1.794,0.14,0.6,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.1,1.786,0.06,0.9,0.0,1.791,0.28,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.099,0.0,0.08,0.0,0.0,0.0,2.064,0.0,0.0,2.067
78,0.0,0.68,0.3,0.78,0.0,1.782,0.0,0.4,0.0,0.0,1.787,0.44,0.0,0.26,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9459999999999997,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.34,0.58,1.8159999999999998,0.0,0.0,0.2,0.0,0.0,1.7850000000000001,0.58,1.782,0.0,0.86,0.3,0.32,0.5,0.0,0.2,0.0,0.0,0.0,0.09,1.7930000000000001,0.52,0.0,0.45,2.491,0.0,0.33,0.0,0.0,0.2,2.442,0.27,0.0,0.3,1.794,0.13,0.6,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.1,1.786,0.06,0.9,0.0,1.791,0.27,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.089,0.0,0.08,0.0,0.0,0.0,2.0540000000000003,0.0,0.0,2.057
79,0.0,0.66,0.3,0.77,0.0,1.782,0.0,0.38,0.0,0.0,1.787,0.43,0.0,0.25,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9459999999999997,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.33,0.56,1.8159999999999998,0.0,0.0,0.18,0.0,0.0,1.7850000000000001,0.56,1.782,0.0,0.84,0.3,0.31,0.49,0.0,0.2,0.0,0.0,0.0,0.09,1.7930000000000001,0.5,0.0,0.43,2.471,0.0,0.31,0.0,0.0,0.2,2.432,0.25,0.0,0.3,1.794,0.11,0.6,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.1,1.786,0.05,0.9,0.0,1.791,0.25,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.069,0.0,0.08,0.0,0.0,0.0,2.0540000000000003,0.0,0.0,2.037
80,0.0,0.65,0.3,0.75,0.0,1.782,0.0,0.37,0.0,0.0,1.787,0.41,0.0,0.24,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9459999999999997,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.32,0.55,1.8159999999999998,0.0,0.0,0.17,0.0,0.0,1.7850000000000001,0.55,1.782,0.0,0.83,0.3,0.3,0.47,0.0,0.2,0.0,0.0,0.0,0.08,1.7930000000000001,0.49,0.0,0.42,2.4610000000000003,0.0,0.3,0.0,0.0,0.2,2.422,0.24,0.0,0.3,1.794,0.1,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,1.786,0.05,0.9,0.0,1.791,0.24,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.059,0.0,0.08,0.0,0.0,0.0,2.044,0.0,0.0,2.027
81,0.0,0.63,0.3,0.74,0.0,1.782,0.0,0.35,0.0,0.0,1.787,0.4,0.0,0.22,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.936,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.31,0.53,1.8159999999999998,0.0,0.0,0.16,0.0,0.0,1.7850000000000001,0.53,1.782,0.0,0.81,0.3,0.3,0.46,0.0,0.2,0.0,0.0,0.0,0.08,1.7930000000000001,0.47,0.0,0.41,2.4410000000000003,0.0,0.29,0.0,0.0,0.2,2.412,0.22,0.0,0.3,1.794,0.09,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,1.786,0.05,0.9,0.0,1.791,0.22,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.039,0.0,0.07,0.0,0.0,0.0,2.044,0.0,0.0,2.0069999999999997
82,0.0,0.62,0.3,0.72,0.0,1.782,0.0,0.34,0.0,0.0,1.787,0.38,0.0,0.21,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.936,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.3,0.52,1.8159999999999998,0.0,0.0,0.15,0.0,0.0,1.7850000000000001,0.52,1.782,0.0,0.8,0.3,0.29,0.44,0.0,0.2,0.0,0.0,0.0,0.08,1.7930000000000001,0.46,0.0,0.39,2.431,0.0,0.28,0.0,0.0,0.2,2.402,0.21,0.0,0.3,1.794,0.08,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,1.786,0.05,0.9,0.0,1.791,0.21,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.029,0.0,0.07,0.0,0.0,0.0,2.034,0.0,0.0,1.9969999999999999
83,0.0,0.6,0.3,0.71,0.0,1.782,0.0,0.32,0.0,0.0,1.787,0.37,0.0,0.2,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.936,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.29,0.5,1.8159999999999998,0.0,0.0,0.14,0.0,0.0,1.7850000000000001,0.5,1.782,0.0,0.78,0.3,0.28,0.43,0.0,0.2,0.0,0.0,0.0,0.07,1.7930000000000001,0.44,0.0,0.38,2.411,0.0,0.26,0.0,0.0,0.2,2.392,0.19,0.0,0.3,1.794,0.07,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,1.786,0.05,0.9,0.0,1.791,0.19,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,2.009,0.0,0.07,0.0,0.0,0.0,2.034,0.0,0.0,1.9769999999999999
84,0.0,0.59,0.3,0.69,0.0,1.782,0.0,0.31,0.0,0.0,1.787,0.35,0.0,0.18,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9260000000000002,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.28,0.49,1.8159999999999998,0.0,0.0,0.13,0.0,0.0,1.7850000000000001,0.49,1.782,0.0,0.77,0.3,0.27,0.41,0.0,0.2,0.0,0.0,0.0,0.07,1.7930000000000001,0.43,0.0,0.37,2.4010000000000002,0.0,0.25,0.0,0.0,0.2,2.372,0.18,0.0,0.3,1.794,0.06,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,1.786,0.05,0.9,0.0,1.791,0.18,0.0,0.0,2.5060000000000002,0.0,0.0,0.0,0.0,1.999,0.0,0.07,0.0,0.0,0.0,2.024,0.0,0.0,1.9669999999999999
85,0.0,0.58,0.3,0.68,0.0,1.782,0.0,0.3,0.0,0.0,1.787,0.34,0.0,0.17,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9260000000000002,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.26,0.47,1.8159999999999998,0.0,0.0,0.11,0.0,0.0,1.7850000000000001,0.47,1.782,0.0,0.75,0.3,0.26,0.4,0.0,0.2,0.0,0.0,0.0,0.07,1.7930000000000001,0.41,0.0,0.35,2.3810000000000002,0.0,0.24,0.0,0.0,0.2,2.362,0.16,0.0,0.3,1.794,0.05,0.6,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,1.786,0.04,0.9,0.0,1.791,0.16,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.979,0.0,0.07,0.0,0.0,0.0,2.024,0.0,0.0,1.9469999999999998
86,0.0,0.56,0.3,0.66,0.0,1.782,0.0,0.28,0.0,0.0,1.787,0.32,0.0,0.16,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.9260000000000002,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.25,0.46,1.8159999999999998,0.0,0.0,0.1,0.0,0.0,1.7850000000000001,0.46,1.782,0.0,0.74,0.29,0.25,0.38,0.0,0.2,0.0,0.0,0.0,0.06,1.7930000000000001,0.4,0.0,0.34,2.371,0.0,0.22,0.0,0.0,0.19,2.3520000000000003,0.15,0.0,0.3,1.794,0.03,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,1.786,0.04,0.9,0.0,1.791,0.15,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.9689999999999999,0.0,0.07,0.0,0.0,0.0,2.0140000000000002,0.0,0.0,1.937
87,0.0,0.55,0.3,0.65,0.0,1.782,0.0,0.27,0.0,0.0,1.787,0.31,0.0,0.14,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.916,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.24,0.44,1.8159999999999998,0.0,0.0,0.09,0.0,0.0,1.7850000000000001,0.44,1.782,0.0,0.72,0.29,0.24,0.37,0.0,0.2,0.0,0.0,0.0,0.06,1.7930000000000001,0.38,0.0,0.33,2.361,0.0,0.21,0.0,0.0,0.19,2.342,0.13,0.0,0.3,1.794,0.02,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,1.786,0.04,0.9,0.0,1.791,0.13,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.9489999999999998,0.0,0.06,0.0,0.0,0.0,2.0140000000000002,0.0,0.0,1.917
88,0.0,0.53,0.3,0.63,0.0,1.782,0.0,0.25,0.0,0.0,1.787,0.3,0.0,0.13,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.916,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.23,0.43,1.8159999999999998,0.0,0.0,0.08,0.0,0.0,1.7850000000000001,0.43,1.782,0.0,0.71,0.28,0.23,0.35,0.0,0.2,0.0,0.0,0.0,0.06,1.7930000000000001,0.37,0.0,0.31,2.341,0.0,0.2,0.0,0.0,0.19,2.332,0.12,0.0,0.3,1.794,0.01,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,1.786,0.04,0.9,0.0,1.791,0.12,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.939,0.0,0.06,0.0,0.0,0.0,2.004,0.0,0.0,1.907
89,0.0,0.52,0.3,0.62,0.0,1.782,0.0,0.24,0.0,0.0,1.787,0.28,0.0,0.12,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.916,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.22,0.41,1.8159999999999998,0.0,0.0,0.07,0.0,0.0,1.7850000000000001,0.41,1.782,0.0,0.69,0.28,0.22,0.34,0.0,0.2,0.0,0.0,0.0,0.05,1.7930000000000001,0.35,0.0,0.3,2.331,0.0,0.18,0.0,0.0,0.18,2.322,0.1,0.0,0.3,1.794,0.0,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,1.786,0.04,0.9,0.0,1.791,0.1,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.919,0.0,0.06,0.0,0.0,0.0,2.004,0.0,0.0,1.887
90,0.0,0.5,0.3,0.6,0.0,1.782,0.0,0.22,0.0,0.0,1.787,0.27,0.0,0.1,0.0,0.0,0.0,0.6,0.0,1.807,0.0,1.916,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.21,0.4,1.8159999999999998,0.0,0.0,0.06,0.0,0.0,1.7850000000000001,0.4,1.782,0.0,0.68,0.27,0.21,0.32,0.0,0.2,0.0,0.0,0.0,0.05,1.7930000000000001,0.34,0.0,0.29,2.311,0.0,0.17,0.0,0.0,0.18,2.302,0.09,0.0,0.3,1.794,0.0,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,1.786,0.04,0.9,0.0,1.791,0.09,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.9090000000000003,0.0,0.06,0.0,0.0,0.0,1.994,0.0,0.0,1.877
91,0.0,0.49,0.3,0.59,0.0,1.782,0.0,0.21,0.0,0.0,1.787,0.25,0.0,0.09,0.0,0.0,0.0,0.59,0.0,1.807,0.0,1.9060000000000001,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.2,0.38,1.8159999999999998,0.0,0.0,0.05,0.0,0.0,1.7850000000000001,0.38,1.782,0.0,0.66,0.27,0.2,0.31,0.0,0.2,0.0,0.0,0.0,0.05,1.7930000000000001,0.32,0.0,0.28,2.301,0.0,0.16,0.0,0.0,0.18,2.292,0.07,0.0,0.3,1.794,0.0,0.6,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,1.786,0.03,0.9,0.0,1.791,0.07,0.0,0.0,2.5060000000000002,0.2,0.0,0.0,0.0,1.8890000000000002,0.0,0.06,0.0,0.0,0.0,1.994,0.0,0.0,1.857
