#Day,Dutse,Abuja Municipal Area Council,Ekeremor,Zurmi,Oturkpo,Maiduguri,Egbeda,Mangu,Uyo,Kuje,Shani,Igabi,Katsina,Gummi,Mashegu,Wukari,Gada,Ifo,Aguata,Kukawa,Okene,Geidam,Bali,Rimin Gado,Nasarawa,Ogoja,Fufore,Akwanga,Owo,Bauchi,Kankara,Nguru,Nsukka,Giwa,Augie,Bassa,Ohafia,Gwoza,Shiroro,Magumeri,Kauru,Mariga,Gwagwalada,Sapele,Gboko,Talata Mafara,Onicha,Bonny,Gombe,Bwari,Birnin Kebbi,Toungo,Batsari,Maigatari,Sabon Birni,Damboa,Ikere,Ningi,Tudun Wada,Mushin,Awe,Gujba,Gusau,Kwande,Wase,Bama,Yenagoa,Jalingo,Mokwa,Igueben,Daura,Odeda,Oron,Tafawa-Balewa,Barkin Ladi,Mkpat Enin,Okitipupa,Kafur,Maiha,Zuru,Maru,Alkaleri,Michika,Gwadabawa,Umuahia South,Karu,Biu,Toro,Chikun,Takai,Ejigbo,Abadam,Gwaram,Iseyin,Tureta,Ikom,Gassol,Gubio,Ungogo,Ikwo,Ngala
62,0.171,0.9,0.0,1.12,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.883,0.22,0.6499999999999999,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.19,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.53,1.0250000000000001,0.0,0.0,0.212,0.567,0.0,0.0,0.0,0.81,0.0,0.191,0.9,0.3,0.48,0.74,0.23,0.0,0.0,0.0,0.0,0.32,0.0,0.948,0.229,0.887,0.9,0.0,0.54,0.216,0.0,0.2,0.7,0.707,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.219,0.0,0.09,0.0,0.0,0.0,0.0,0.186,0.0,0.262,0.223,0.0,0.0,0.705,0.0,0.0,0.0,0.0,0.185,0.222,0.0,0.53,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.47
63,0.171,0.9,0.0,1.12,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.863,0.22,0.64,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.18,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.52,1.0150000000000001,0.0,0.0,0.212,0.5569999999999999,0.0,0.0,0.0,0.8,0.0,0.191,0.9,0.3,0.47,0.72,0.23,0.0,0.0,0.0,0.0,0.32,0.0,0.938,0.229,0.867,0.9,0.0,0.52,0.216,0.0,0.2,0.7,0.697,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.219,0.0,0.09,0.0,0.0,0.0,0.0,0.186,0.0,0.262,1.123,0.0,0.0,0.695,0.0,0.0,0.0,0.0,0.185,0.222,0.0,0.52,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.46
64,0.171,0.89,0.0,1.12,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.853,0.22,0.63,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.18,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.5,0.995,0.0,0.0,0.212,0.5469999999999999,0.0,0.0,0.0,0.78,0.0,0.191,0.9,0.3,0.46,0.71,0.23,0.0,0.0,0.0,0.0,0.31,0.0,0.9179999999999999,0.229,0.857,0.9,0.0,0.51,0.216,0.0,0.2,0.7,0.6769999999999999,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.219,0.0,0.09,0.0,0.0,0.0,0.0,0.186,0.0,0.262,1.123,0.0,0.0,0.6749999999999999,0.0,0.0,0.0,0.0,0.185,0.222,0.0,0.5,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.44
65,0.171,0.87,0.0,1.12,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.833,0.22,0.61,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.18,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.49,0.985,0.0,0.0,0.212,0.527,0.0,0.0,0.0,0.77,0.0,0.191,0.9,0.3,0.45,0.69,0.23,0.0,0.0,0.0,0.0,0.31,0.0,0.9079999999999999,0.229,0.847,0.9,0.0,0.5,0.216,0.0,0.2,0.7,0.667,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.219,0.0,0.09,0.0,0.0,0.0,0.0,0.186,0.0,0.262,1.123,0.0,0.0,0.665,0.0,0.0,0.0,0.0,0.185,0.222,0.0,0.49,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.43
66,0.171,0.86,0.0,1.12,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.823,0.22,0.6,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.17,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.48,0.965,0.0,0.0,0.212,0.517,0.0,0.0,0.0,0.75,0.0,0.191,0.9,0.3,0.44,0.68,0.23,0.0,0.0,0.0,0.0,0.31,0.0,0.8879999999999999,0.229,0.827,0.89,0.0,0.49,0.216,0.0,0.2,0.7,0.647,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.219,0.0,0.09,0.0,0.0,0.0,0.0,0.186,0.0,0.262,1.123,0.0,0.0,0.645,0.0,0.0,0.0,0.0,0.185,0.222,0.0,0.47,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.41
67,0.171,0.84,0.0,1.12,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.8029999999999999,0.22,0.59,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.17,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.47,0.955,0.0,0.0,0.212,0.507,0.0,0.0,0.0,0.74,0.0,0.191,0.9,0.3,0.43,0.66,0.23,0.2,0.0,0.0,0.0,0.3,0.0,0.8780000000000001,0.229,0.817,0.87,0.0,0.47,0.216,0.0,0.2,0.7,0.637,0.0,0.3,0.0,0.25,0.0,0.0,0.0,0.219,0.0,0.09,0.0,0.0,0.0,0.0,0.186,0.0,0.252,1.123,0.0,0.0,0.635,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.46,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.4
68,0.171,0.83,0.0,1.12,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.7929999999999999,0.22,0.5700000000000001,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.17,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.46,0.9349999999999999,0.0,0.0,0.212,0.497,0.0,0.0,0.0,0.72,0.0,0.191,0.9,0.3,0.42,0.65,0.23,0.2,0.0,0.0,0.0,0.3,0.0,0.8580000000000001,0.229,0.8069999999999999,0.86,0.0,0.46,0.216,0.0,0.2,0.7,0.617,0.0,0.3,0.0,0.24,0.0,0.0,0.0,0.219,0.0,0.08,0.0,0.0,0.0,0.0,0.186,0.0,0.252,1.123,0.0,0.0,0.615,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.44,0.182,0.1,0.219,0.0,0.0,0.3,0.221,0.0,0.38
69,0.171,0.81,0.0,1.12,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.7829999999999999,0.22,0.56,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.16,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.45,0.9249999999999999,0.0,0.0,0.212,0.487,0.0,0.0,0.0,0.71,0.0,0.191,0.9,0.3,0.41,0.63,0.23,0.2,0.0,0.0,0.0,0.3,0.0,0.8480000000000001,0.229,0.787,0.84,0.0,0.45,0.216,0.0,0.2,0.7,0.607,0.0,0.3,0.0,0.23,0.0,0.0,0.0,0.219,0.0,0.08,0.0,0.0,0.0,0.0,0.186,0.0,0.252,1.123,0.0,0.0,0.605,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.43,0.182,0.09,0.219,0.0,0.0,0.3,0.221,0.0,0.37
70,0.171,0.8,0.0,1.12,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.7630000000000001,0.22,0.55,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.16,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.44,0.9049999999999999,0.0,0.0,0.212,0.477,0.0,0.0,0.0,0.69,0.0,0.191,0.9,0.3,0.4,0.62,0.23,0.2,0.0,0.0,0.0,0.29,0.0,0.8280000000000001,0.229,0.777,0.83,0.0,0.43,0.216,0.0,0.2,0.7,0.587,0.0,0.3,0.0,0.22,0.6,0.0,0.0,0.219,0.0,0.08,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.252,1.123,0.0,0.0,0.585,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.41,0.182,0.09,0.219,0.0,0.0,0.3,0.221,0.0,0.35
71,0.171,0.78,0.0,1.11,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.7530000000000001,0.22,0.53,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.16,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.42,0.895,0.0,0.0,0.212,0.467,0.0,0.0,0.0,0.68,0.0,0.191,0.9,0.3,0.39,0.6,0.23,0.2,0.0,0.0,0.0,0.29,0.0,0.8180000000000001,0.229,0.767,0.81,0.0,0.42,0.216,0.0,0.2,0.7,0.577,0.0,0.3,0.0,0.21,0.6,0.0,0.0,0.219,0.0,0.08,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.252,1.123,0.0,0.0,0.575,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.4,0.182,0.09,0.219,0.0,0.0,0.3,0.221,0.0,0.34
72,0.171,0.77,0.0,1.09,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.7330000000000001,0.22,0.52,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.15,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.41,0.875,0.0,0.0,0.212,0.447,0.0,0.0,0.0,0.66,0.0,0.191,0.9,0.3,0.38,0.59,0.23,0.2,0.0,0.0,0.0,0.29,0.0,0.798,0.229,0.747,0.8,0.0,0.41,0.216,0.0,0.2,0.7,0.5569999999999999,0.0,0.3,0.0,0.2,0.6,0.0,0.0,0.219,0.0,0.08,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.252,1.123,0.0,0.0,0.5549999999999999,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.38,0.182,0.09,0.219,0.0,0.0,0.3,0.221,0.0,0.32
73,0.171,0.75,0.0,1.08,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.7230000000000001,0.22,0.51,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.15,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.4,0.865,0.0,0.0,0.212,0.437,0.0,0.0,0.0,0.65,0.0,0.191,0.9,0.3,0.37,0.58,0.23,0.2,0.0,0.0,0.0,0.28,0.0,0.788,0.229,0.737,0.78,0.0,0.39,0.216,0.0,0.2,0.7,0.547,0.0,0.3,0.0,0.18,0.6,0.0,0.0,0.219,0.0,0.08,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.242,1.123,0.0,0.0,0.545,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.37,0.182,0.09,0.219,0.0,0.0,0.3,0.221,0.0,0.31
74,0.171,0.74,0.0,1.06,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.7030000000000001,0.22,0.49,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.15,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.39,0.845,0.0,0.0,0.212,0.427,0.0,0.0,0.0,0.63,0.0,0.191,0.9,0.3,0.36,0.56,0.23,0.2,0.0,0.0,0.0,0.28,0.0,0.778,0.229,0.727,0.77,0.0,0.38,0.216,0.0,0.2,0.69,0.527,0.0,0.3,0.0,0.17,0.6,0.0,0.0,0.219,0.0,0.07,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.242,1.123,0.0,0.0,0.525,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.35,0.182,0.09,0.219,0.0,0.0,0.29,0.221,0.0,0.3
75,0.171,0.72,0.0,1.05,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.6930000000000001,0.22,0.48,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.14,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.38,0.835,0.0,0.0,0.212,0.41700000000000004,0.0,0.0,0.0,0.62,0.0,0.191,0.9,0.3,0.35,0.55,0.23,0.2,0.0,0.0,0.0,0.28,0.0,0.758,0.229,0.717,0.75,0.0,0.37,0.216,0.0,0.2,0.68,0.517,0.0,0.3,0.0,0.16,0.6,0.0,0.0,0.219,0.0,0.07,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.242,1.123,0.0,0.0,0.515,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.34,0.182,0.08,0.219,0.0,0.0,0.29,0.221,0.0,0.28
76,0.171,0.71,0.0,1.03,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.673,0.22,0.47,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.14,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.37,0.815,0.0,0.0,0.212,0.40700000000000003,0.0,0.0,0.0,0.6,0.0,0.191,0.89,0.3,0.34,0.53,0.23,0.2,0.0,0.0,0.0,0.28,0.0,0.748,0.229,0.697,0.74,0.0,0.35,0.216,0.0,0.2,0.67,0.507,0.0,0.3,0.0,0.15,0.6,0.0,0.0,0.219,0.0,0.07,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.242,1.123,0.0,0.0,0.505,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.32,0.182,0.08,0.219,0.0,0.0,0.28,0.221,0.0,0.27
77,0.171,0.69,0.0,1.02,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.663,0.22,0.46,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.14,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.36,0.8049999999999999,0.0,0.0,0.212,0.397,0.0,0.0,0.0,0.59,0.0,0.191,0.87,0.3,0.33,0.52,0.23,0.2,0.0,0.0,0.0,0.27,0.0,0.728,0.229,0.687,0.72,0.0,0.34,0.216,0.0,0.2,0.65,0.487,0.0,0.3,0.0,0.14,0.6,0.0,0.0,0.219,0.0,0.07,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.242,1.123,0.0,0.0,0.485,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.31,0.182,0.08,0.219,0.0,0.0,0.28,0.221,0.0,0.25
78,0.171,0.68,0.3,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.643,0.22,0.44,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.13,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.34,0.7949999999999999,0.0,0.0,0.212,0.387,0.0,0.0,0.0,0.58,0.0,0.191,0.86,0.3,0.32,0.5,0.23,0.2,0.0,0.0,0.0,0.27,0.0,0.718,0.229,0.677,0.71,0.0,0.33,0.216,0.0,0.2,0.64,0.477,0.0,0.3,0.0,0.13,0.6,0.0,0.0,0.219,0.0,0.07,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.242,1.123,0.0,0.0,0.475,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.3,0.182,0.08,0.219,0.0,0.0,0.27,0.221,0.0,0.24
79,0.171,0.66,0.3,0.99,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.633,0.22,0.43,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.13,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.33,0.775,0.0,0.0,0.212,0.367,0.0,0.0,0.0,0.56,0.0,0.191,0.84,0.3,0.31,0.49,0.23,0.2,0.0,0.0,0.0,0.27,0.0,0.698,0.229,0.657,0.69,0.0,0.31,0.216,0.0,0.2,0.63,0.45699999999999996,0.0,0.3,0.0,0.11,0.6,0.0,0.0,0.219,0.0,0.07,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.23199999999999998,1.123,0.0,0.0,0.45499999999999996,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.28,0.182,0.08,0.219,0.0,0.0,0.27,0.221,0.0,0.22
80,0.171,0.65,0.3,0.97,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.613,0.22,0.42,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.13,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.32,0.765,0.0,0.0,0.212,0.357,0.0,0.0,0.0,0.55,0.0,0.191,0.83,0.3,0.3,0.47,0.23,0.2,0.0,0.0,0.0,0.26,0.0,0.688,0.229,0.647,0.68,0.0,0.3,0.216,0.0,0.2,0.62,0.44699999999999995,0.0,0.3,0.0,0.1,0.6,0.0,0.0,0.219,0.0,0.06,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.23199999999999998,1.123,0.0,0.0,0.44499999999999995,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.27,0.182,0.08,0.219,0.0,0.0,0.26,0.221,0.0,0.21
81,0.171,0.63,0.3,0.96,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.603,0.22,0.4,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.12,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.31,0.745,0.0,0.0,0.212,0.347,0.0,0.0,0.0,0.53,0.0,0.191,0.81,0.3,0.3,0.46,0.23,0.2,0.0,0.0,0.0,0.26,0.0,0.6679999999999999,0.229,0.637,0.66,0.0,0.29,0.216,0.0,0.2,0.61,0.427,0.0,0.3,0.0,0.09,0.6,0.0,0.0,0.219,0.0,0.06,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.23199999999999998,1.123,0.0,0.0,0.425,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.25,0.182,0.07,0.219,0.0,0.0,0.26,0.221,0.0,0.19
82,0.171,0.62,0.3,0.94,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.583,0.22,0.39,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.12,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.3,0.735,0.0,0.0,0.212,0.33699999999999997,0.0,0.0,0.0,0.52,0.0,0.191,0.8,0.3,0.29,0.44,0.23,0.2,0.0,0.0,0.0,0.26,0.0,0.658,0.229,0.617,0.65,0.0,0.28,0.216,0.0,0.2,0.6,0.417,0.0,0.3,0.0,0.08,0.6,0.0,0.0,0.219,0.0,0.06,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.23199999999999998,1.123,0.0,0.0,0.415,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.24,0.182,0.07,0.219,0.0,0.0,0.25,0.221,0.0,0.18
83,0.171,0.6,0.3,0.9299999999999999,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.573,0.22,0.38,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.12,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.29,0.715,0.0,0.0,0.212,0.327,0.0,0.0,0.0,0.5,0.0,0.191,0.78,0.3,0.28,0.43,0.23,0.2,0.0,0.0,0.0,0.25,0.0,0.638,0.229,0.607,0.63,0.0,0.26,0.216,0.0,0.2,0.59,0.397,0.0,0.3,0.0,0.07,0.6,0.0,0.0,0.219,0.0,0.06,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.23199999999999998,1.123,0.0,0.0,0.395,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.22,0.182,0.07,0.219,0.0,0.0,0.25,0.221,0.0,0.16
84,0.171,0.59,0.3,0.9099999999999999,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.5529999999999999,0.22,0.36,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.11,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.28,0.705,0.0,0.0,0.212,0.317,0.0,0.0,0.0,0.49,0.0,0.191,0.77,0.3,0.27,0.41,0.23,0.2,0.0,0.0,0.0,0.25,0.0,0.628,0.229,0.597,0.62,0.0,0.25,0.216,0.0,0.2,0.57,0.387,0.0,0.3,0.0,0.06,0.6,0.0,0.0,0.219,0.0,0.06,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.23199999999999998,1.123,0.0,0.0,0.385,0.0,0.0,0.7,0.0,0.185,0.222,0.0,0.21,0.182,0.07,0.219,0.0,0.0,0.24,0.221,0.0,0.15
85,0.171,0.58,0.3,0.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.543,0.22,0.35,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.11,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.26,0.6849999999999999,0.0,0.0,0.212,0.297,0.0,0.0,0.0,0.47,0.0,0.191,0.75,0.3,0.26,0.4,0.23,0.2,0.0,0.0,0.0,0.25,0.0,0.608,0.229,0.577,0.6,0.0,0.24,0.216,0.0,0.2,0.56,0.367,0.0,0.3,0.0,0.05,0.6,0.0,0.0,0.219,0.0,0.06,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.222,1.123,0.0,0.0,0.365,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.19,0.182,0.07,0.219,0.0,0.0,0.24,0.221,0.0,0.13
86,0.171,0.56,0.3,0.88,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.523,0.22,0.33999999999999997,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.11,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.25,0.675,0.0,0.0,0.212,0.28700000000000003,0.0,0.0,0.0,0.46,0.0,0.191,0.74,0.29,0.25,0.38,0.23,0.2,0.0,0.0,0.0,0.24,0.0,0.5980000000000001,0.229,0.5670000000000001,0.59,0.0,0.22,0.216,0.0,0.19,0.55,0.357,0.0,0.3,0.0,0.03,0.6,0.0,0.0,0.219,0.0,0.05,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.222,1.123,0.0,0.0,0.355,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.18,0.182,0.07,0.219,0.0,0.0,0.23,0.221,0.0,0.12
87,0.171,0.55,0.3,0.87,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.513,0.22,0.32,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.1,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.24,0.655,0.0,0.0,0.212,0.277,0.0,0.0,0.0,0.44,0.0,0.191,0.72,0.29,0.24,0.37,0.23,0.2,0.0,0.0,0.0,0.24,0.0,0.5780000000000001,0.229,0.557,0.58,0.0,0.21,0.216,0.0,0.19,0.54,0.33699999999999997,0.0,0.3,0.0,0.02,0.6,0.0,0.0,0.219,0.0,0.05,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.222,1.123,0.0,0.0,0.33499999999999996,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.16,0.182,0.06,0.219,0.0,0.0,0.23,0.221,0.0,0.1
88,0.171,0.53,0.3,0.85,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.503,0.22,0.31,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.1,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.23,0.645,0.0,0.0,0.212,0.267,0.0,0.0,0.0,0.43,0.0,0.191,0.71,0.28,0.23,0.35,0.23,0.2,0.0,0.0,0.0,0.24,0.0,0.5680000000000001,0.229,0.537,0.56,0.0,0.2,0.216,0.0,0.19,0.53,0.32699999999999996,0.0,0.3,0.0,0.01,0.6,0.0,0.0,0.219,0.0,0.05,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.222,1.123,0.0,0.0,0.32499999999999996,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.15,0.182,0.06,0.219,0.0,0.0,0.22,0.221,0.0,0.09
89,0.171,0.52,0.3,0.84,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.48300000000000004,0.22,0.3,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.1,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.22,0.625,0.0,0.0,0.212,0.257,0.0,0.0,0.0,0.41,0.0,0.191,0.69,0.28,0.22,0.34,0.23,0.2,0.0,0.0,0.0,0.22999999999999998,0.0,0.548,0.229,0.527,0.55,0.0,0.18,0.216,0.0,0.18,0.52,0.307,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.05,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.222,1.123,0.0,0.0,0.305,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.13,0.182,0.06,0.219,0.0,0.0,0.22,0.221,0.0,0.07
90,0.171,0.5,0.3,0.82,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.47300000000000003,0.22,0.28,0.0,0.0,0.173,0.6,0.0,0.0,0.0,0.1,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.21,0.615,0.0,0.0,0.212,0.247,0.0,0.0,0.0,0.4,0.0,0.191,0.68,0.27,0.21,0.32,0.23,0.2,0.0,0.0,0.0,0.22999999999999998,0.0,0.538,0.229,0.517,0.53,0.0,0.17,0.216,0.0,0.18,0.5,0.297,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.05,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.222,1.123,0.0,0.0,0.295,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.12,0.182,0.06,0.219,0.0,0.0,0.21,0.221,0.0,0.06
91,0.171,0.49,0.3,0.8099999999999999,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.453,0.22,0.27,0.0,0.0,0.173,0.59,0.0,0.0,0.0,0.09,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.2,0.595,0.0,0.0,0.212,0.237,0.0,0.0,0.0,0.38,0.0,0.191,0.66,0.27,0.2,0.31,0.23,0.2,0.0,0.0,0.0,0.22999999999999998,0.0,0.518,0.229,0.507,0.52,0.0,0.16,0.216,0.0,0.18,0.49,0.277,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.05,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.212,1.123,0.0,0.0,0.275,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.1,0.182,0.06,0.219,0.0,0.0,0.21,0.221,0.0,0.04
92,0.171,0.47,0.3,0.7999999999999999,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.443,0.22,0.26,0.0,0.0,0.173,0.58,0.0,0.0,0.0,0.09,0.0,0.226,0.207,0.0,0.0,0.0,0.0,0.18,0.585,0.0,0.0,0.212,0.217,0.0,0.0,0.0,0.37,0.0,0.191,0.65,0.26,0.19,0.3,0.23,0.2,0.0,0.0,0.0,0.22,0.0,0.508,0.229,0.487,0.5,0.0,0.14,0.216,0.0,0.17,0.48,0.267,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.219,0.0,0.04,0.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.212,1.113,0.0,0.0,0.265,0.0,0.0,0.7,0.2,0.185,0.222,0.0,0.09,0.182,0.06,0.219,0.0,0.0,0.2,0.221,0.0,0.03
