#Day,Dutse,Abuja Municipal Area Council,Ekeremor,Zurmi,Oturkpo,Maiduguri,Egbeda,Mangu,Uyo,Kuje,Shani,Igabi,Katsina,Gummi,Mashegu,Wukari,Gada,Ifo,Aguata,Kukawa,Okene,Geidam,Bali,Rimin Gado,Nasarawa,Ogoja,Fufore,Akwanga,Owo,Bauchi,Kankara,Nguru,Nsukka,Giwa,Augie,Bassa,Ohafia,Gwoza,Shiroro,Magumeri,Kauru,Mariga,Gwagwalada,Sapele,Gboko,Talata Mafara,Onicha,Bonny,Gombe,Bwari,Birnin Kebbi,Toungo,Batsari,Maigatari,Sabon Birni,Damboa,Ikere,Ningi,Tudun Wada,Mushin,Awe,Gujba,Gusau,Kwande,Wase,Bama,Yenagoa,Jalingo,Mokwa,Igueben,Daura,Odeda,Oron,Tafawa-Balewa,Barkin Ladi,Mkpat Enin,Okitipupa,Kafur,Maiha,Zuru,Maru,Alkaleri,Michika,Gwadabawa,Umuahia South,Karu,Biu,Toro,Chikun,Takai,Ejigbo,Abadam,Gwaram,Iseyin,Tureta,Ikom,Gassol,Gubio,Ungogo,Ikwo,Ngala
87,0.0,0.55,0.3,0.65,1.203,0.0,0.0,1.505,0.0,0.0,0.0,0.31,0.0,0.14,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.1,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.24,0.44,0.0,0.0,0.0,0.09,1.19,0.0,0.0,1.641,0.0,0.0,1.94,0.29,0.24,1.5510000000000002,0.0,0.2,0.0,0.0,0.0,0.06,0.0,0.38,0.0,0.33,0.58,0.0,0.21,0.0,0.0,1.381,0.54,0.13,1.193,1.461,0.0,0.02,0.6,1.187,0.0,0.0,0.0,0.05,0.0,1.209,0.0,0.0,0.1,0.0,0.04,0.9,0.0,0.0,0.13,0.0,1.225,0.7,0.2,0.0,0.0,0.0,0.16,0.0,0.06,0.0,0.0,0.0,0.23,0.0,0.0,0.1
88,0.0,0.53,0.3,0.63,1.203,0.0,0.0,1.4849999999999999,0.0,0.0,0.0,0.3,0.0,0.13,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.1,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.23,0.43,0.0,0.0,0.0,0.08,1.19,0.0,0.0,1.631,0.0,0.0,1.93,0.28,0.23,1.5310000000000001,0.0,0.2,0.0,0.0,0.0,0.06,0.0,0.37,0.0,0.31,0.56,0.0,0.2,0.0,0.0,1.381,0.53,0.12,1.193,1.461,0.0,0.01,0.6,1.187,0.0,0.0,0.0,0.05,0.0,1.209,0.0,0.0,0.1,0.0,0.04,0.9,0.0,0.0,0.12,0.0,1.225,0.7,0.2,0.0,0.0,0.0,0.15,0.0,0.06,0.0,0.0,0.0,0.22,0.0,0.0,0.09
89,0.0,0.52,0.3,0.62,1.203,0.0,0.0,1.475,0.0,0.0,0.0,0.28,0.0,0.12,1.183,0.0,0.0,0.6,0.0,0.0,1.222,0.1,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.22,0.41,0.0,0.0,0.0,0.07,1.19,0.0,0.0,1.611,0.0,0.0,1.91,0.28,0.22,1.5210000000000001,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.35,0.0,0.3,0.55,0.0,0.18,0.0,0.0,1.371,0.52,0.1,1.193,1.461,0.0,0.0,0.6,1.187,0.0,0.0,0.0,0.05,0.0,1.209,0.0,0.0,0.1,0.0,0.04,0.9,0.0,0.0,0.1,0.0,1.225,0.7,0.2,0.0,0.0,0.0,0.13,0.0,0.06,0.0,0.0,0.0,0.22,0.0,0.0,0.07
90,0.0,0.5,0.3,0.6,0.203,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.27,0.0,0.1,0.183,0.0,0.0,0.6,0.0,0.0,0.222,0.1,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.21,0.4,0.0,0.0,0.0,0.06,0.19,0.0,0.0,0.601,0.0,0.0,0.9,0.27,0.21,0.501,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.34,0.0,0.29,0.53,0.0,0.17,0.0,0.0,0.371,0.5,0.09,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.05,0.0,0.209,0.0,0.0,0.1,0.0,0.04,0.9,0.0,0.0,0.09,0.0,0.225,0.7,0.2,0.0,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.0,0.06
91,0.0,0.49,0.3,0.59,0.203,0.0,0.0,0.44499999999999995,0.0,0.0,0.0,0.25,0.0,0.09,0.183,0.0,0.0,0.59,0.0,0.0,0.222,0.09,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.2,0.38,0.0,0.0,0.0,0.05,0.19,0.0,0.0,0.581,0.0,0.0,0.88,0.27,0.2,0.491,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.32,0.0,0.28,0.52,0.0,0.16,0.0,0.0,0.371,0.49,0.07,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.05,0.0,0.209,0.0,0.0,0.1,0.0,0.03,0.9,0.0,0.0,0.07,0.0,0.225,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.0,0.04
92,0.0,0.47,0.3,0.58,0.203,0.0,0.0,0.425,0.0,0.0,0.0,0.24,0.0,0.08,0.183,0.0,0.0,0.58,0.0,0.0,0.222,0.09,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.18,0.37,0.0,0.0,0.0,0.03,0.19,0.0,0.0,0.571,0.0,0.0,0.87,0.26,0.19,0.481,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.31,0.0,0.26,0.5,0.0,0.14,0.0,0.0,0.361,0.48,0.06,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.04,0.0,0.209,0.0,0.0,0.1,0.0,0.03,0.89,0.0,0.0,0.06,0.0,0.225,0.7,0.2,0.0,0.0,0.0,0.09,0.0,0.06,0.0,0.0,0.0,0.2,0.0,0.0,0.03
93,0.0,0.46,0.3,0.56,0.203,0.0,0.0,0.415,0.0,0.0,0.0,0.22,0.0,0.07,0.183,0.0,0.0,0.57,0.0,0.0,0.222,0.09,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.17,0.35,0.0,0.0,0.0,0.02,0.19,0.0,0.0,0.5509999999999999,0.0,0.0,0.85,0.26,0.18,0.461,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.3,0.0,0.25,0.49,0.0,0.13,0.0,0.0,0.361,0.47,0.04,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.04,0.0,0.209,0.0,0.0,0.1,0.0,0.03,0.87,0.0,0.0,0.04,0.0,0.225,0.7,0.2,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.01
94,0.0,0.44,0.3,0.55,0.203,0.0,0.0,0.395,0.0,0.0,0.0,0.21,0.0,0.05,0.183,0.0,0.0,0.56,0.0,0.0,0.222,0.08,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.16,0.34,0.0,0.0,0.0,0.01,0.19,0.0,0.0,0.541,0.0,0.0,0.84,0.25,0.17,0.451,0.0,0.2,0.0,0.0,0.0,0.04,0.0,0.28,0.0,0.24,0.47,0.0,0.12,0.0,0.0,0.361,0.46,0.03,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.04,0.0,0.209,0.0,0.0,0.1,0.0,0.03,0.86,0.0,0.0,0.03,0.0,0.225,0.7,0.2,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.19,0.0,0.0,0.0
95,0.0,0.43,0.3,0.53,0.203,0.0,0.0,0.385,0.0,0.0,0.0,0.19,0.0,0.04,0.183,0.0,0.0,0.55,0.0,0.0,0.222,0.08,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.15,0.32,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.521,0.0,0.0,0.82,0.25,0.16,0.431,0.0,0.2,0.0,0.0,0.0,0.03,0.0,0.27,0.0,0.22,0.46,0.0,0.1,0.0,0.0,0.351,0.45,0.01,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.04,0.0,0.209,0.0,0.0,0.1,0.0,0.03,0.84,0.0,0.0,0.01,0.0,0.225,0.7,0.2,0.0,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.19,0.0,0.0,0.0
96,0.0,0.41,0.3,0.52,0.203,0.0,0.0,0.365,0.0,0.0,0.0,0.18,0.0,0.03,0.183,0.0,0.0,0.54,0.0,0.0,0.222,0.08,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.14,0.31,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.511,0.0,0.0,0.8099999999999999,0.24,0.15,0.421,0.0,0.2,0.0,0.0,0.0,0.03,0.0,0.25,0.0,0.21,0.44,0.0,0.09,0.0,0.0,0.351,0.44,0.0,0.193,0.46099999999999997,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.04,0.0,0.209,0.0,0.0,0.1,0.0,0.03,0.83,0.0,0.0,0.0,0.0,0.225,0.69,0.2,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0
97,0.0,0.4,0.3,0.5,0.203,0.0,0.0,0.355,0.0,0.0,0.0,0.16,0.0,0.01,0.183,0.0,0.0,0.53,0.0,0.0,0.222,0.07,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.13,0.3,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.501,0.0,0.0,0.7999999999999999,0.24,0.14,0.401,0.0,0.19,0.0,0.0,0.0,0.03,0.0,0.24,0.0,0.2,0.43,0.0,0.08,0.0,0.0,0.351,0.42,0.0,0.193,0.45099999999999996,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.04,0.0,0.209,0.0,0.0,0.1,0.0,0.02,0.81,0.0,0.0,0.0,0.0,0.225,0.68,0.2,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0
98,0.0,0.38,0.3,0.49,0.203,0.0,0.0,0.33499999999999996,0.0,0.0,0.0,0.15,0.0,0.0,0.183,0.0,0.0,0.52,0.0,0.0,0.222,0.07,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.11,0.28,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.48100000000000004,0.0,0.0,0.78,0.23,0.13,0.391,0.0,0.19,0.0,0.0,0.0,0.02,0.0,0.22,0.0,0.18,0.41,0.0,0.07,0.0,0.0,0.34099999999999997,0.41,0.0,0.193,0.45099999999999996,0.0,0.0,0.6,0.187,0.0,0.0,0.0,0.03,0.0,0.209,0.0,0.0,0.1,0.0,0.02,0.8,0.0,0.0,0.0,0.0,0.225,0.67,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.17,0.0,0.0,0.0
99,0.0,0.37,0.3,0.47,0.203,0.0,0.0,0.32499999999999996,0.0,0.0,0.0,0.13,0.0,0.0,0.183,0.0,0.0,0.51,0.0,0.0,0.222,0.07,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.1,0.27,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.47100000000000003,0.0,0.0,0.77,0.23,0.12,0.371,0.0,0.19,0.0,0.0,0.0,0.02,0.0,0.21,0.0,0.17,0.4,0.0,0.05,0.0,0.0,0.34099999999999997,0.4,0.0,0.193,0.44100000000000006,0.0,0.0,0.59,0.187,0.0,0.0,0.0,0.03,0.0,0.209,0.0,0.0,0.1,0.0,0.02,0.78,0.0,0.0,0.0,0.0,0.225,0.65,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.17,0.0,0.3,0.0
100,0.0,0.35,0.3,0.46,0.203,0.0,0.0,0.305,0.0,0.0,0.0,0.12,0.0,0.0,0.183,0.0,0.0,0.5,0.0,0.0,0.222,0.06,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.09,0.25,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.451,0.0,0.0,0.75,0.22,0.11,0.361,0.0,0.18,0.0,0.0,0.0,0.02,0.0,0.19,0.0,0.16,0.38,0.0,0.04,0.0,0.0,0.34099999999999997,0.39,0.0,0.193,0.44100000000000006,0.0,0.0,0.58,0.187,0.0,0.0,0.0,0.03,0.0,0.209,0.0,0.0,0.1,0.0,0.02,0.77,0.0,0.0,0.0,0.0,0.225,0.64,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.3,0.0
101,0.0,0.34,0.3,0.44,0.203,0.0,0.0,0.295,0.0,0.0,0.0,0.1,0.0,0.0,0.183,0.0,0.0,0.49,0.0,0.0,0.222,0.06,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.08,0.24,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.441,0.0,0.0,0.74,0.22,0.1,0.34099999999999997,0.0,0.18,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.14,0.37,0.0,0.03,0.0,0.0,0.331,0.38,0.0,0.193,0.43100000000000005,0.0,0.0,0.57,0.187,0.0,0.0,0.0,0.03,0.0,0.209,0.0,0.0,0.1,0.0,0.02,0.75,0.0,0.0,0.0,0.0,0.225,0.63,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,0.3,0.0
102,0.0,0.32,0.3,0.43,0.203,0.0,0.0,0.27499999999999997,0.0,0.0,0.0,0.09,0.0,0.0,0.183,0.0,0.0,0.48,0.0,0.0,0.222,0.06,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.07,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.42100000000000004,0.0,0.0,0.72,0.21,0.09,0.33099999999999996,0.0,0.18,0.0,0.0,0.0,0.01,0.0,0.16,0.0,0.13,0.35,0.0,0.01,0.0,0.0,0.331,0.37,0.0,0.193,0.43100000000000005,0.0,0.0,0.56,0.187,0.0,0.0,0.0,0.03,0.0,0.209,0.0,0.0,0.09,0.0,0.02,0.74,0.0,0.0,0.0,0.0,0.225,0.62,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.15,0.0,0.3,0.0
103,0.0,0.31,0.3,0.41,0.203,0.0,0.0,0.265,0.0,0.0,0.0,0.07,0.0,0.0,0.183,0.0,0.0,0.47,0.0,0.0,0.222,0.05,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.06,0.21,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.41100000000000003,0.0,0.0,0.71,0.21,0.08,0.311,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.12,0.34,0.0,0.0,0.0,0.0,0.331,0.36,0.0,0.193,0.42100000000000004,0.0,0.0,0.55,0.187,0.0,0.0,0.0,0.03,0.0,0.209,0.0,0.0,0.09,0.0,0.01,0.72,0.0,0.0,0.0,0.0,0.225,0.61,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.15,0.0,0.3,0.0
104,0.0,0.3,0.3,0.4,0.203,0.0,0.0,0.245,0.0,0.0,0.0,0.06,0.0,0.0,0.183,0.0,0.0,0.46,0.0,0.0,0.222,0.05,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.05,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.391,0.0,0.0,0.69,0.2,0.07,0.301,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.32,0.0,0.0,0.0,0.0,0.321,0.34,0.0,0.193,0.42100000000000004,0.0,0.0,0.54,0.187,0.0,0.0,0.0,0.02,0.0,0.209,0.0,0.0,0.09,0.0,0.01,0.71,0.0,0.0,0.0,0.0,0.225,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.14,0.0,0.3,0.0
105,0.0,0.28,0.3,0.38,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.04,0.0,0.0,0.183,0.0,0.0,0.45,0.0,0.0,0.222,0.05,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.03,0.18,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.381,0.0,0.0,0.68,0.2,0.06,0.281,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.09,0.31,0.0,0.0,0.0,0.0,0.321,0.33,0.0,0.193,0.41100000000000003,0.0,0.0,0.53,0.187,0.0,0.0,0.0,0.02,0.0,0.209,0.0,0.0,0.09,0.0,0.01,0.69,0.0,0.0,0.0,0.0,0.225,0.59,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.14,0.0,0.3,0.0
106,0.0,0.27,0.3,0.37,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.03,0.0,0.0,0.183,0.0,0.0,0.44,0.0,0.0,0.222,0.04,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.361,0.0,0.0,0.66,0.19,0.05,0.271,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.3,0.0,0.0,0.0,0.0,0.321,0.32,0.0,0.193,0.41100000000000003,0.0,0.0,0.52,0.187,0.0,0.0,0.0,0.02,0.0,0.209,0.0,0.0,0.09,0.0,0.01,0.68,0.0,0.0,0.0,0.0,0.225,0.57,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.3,0.0
107,0.0,0.25,0.3,0.35,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.01,0.0,0.0,0.183,0.0,0.0,0.43,0.0,0.0,0.222,0.04,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.01,0.15,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.351,0.0,0.0,0.65,0.19,0.04,0.251,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.28,0.0,0.0,0.0,0.0,0.311,0.31,0.0,0.193,0.401,0.0,0.0,0.51,0.187,0.0,0.0,0.0,0.02,0.0,0.209,0.0,0.0,0.09,0.0,0.01,0.66,0.0,0.0,0.0,0.0,0.225,0.56,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.3,0.0
108,0.0,0.24,0.29,0.34,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.42,0.0,0.0,0.222,0.04,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.331,0.0,0.0,0.63,0.18,0.03,0.241,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.05,0.27,0.0,0.0,0.0,0.0,0.311,0.3,0.0,0.193,0.401,0.0,0.0,0.5,0.187,0.0,0.0,0.0,0.02,0.0,0.209,0.0,0.0,0.08,0.0,0.01,0.65,0.0,0.0,0.0,0.0,0.225,0.55,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.3,0.0
109,0.0,0.22,0.29,0.32,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.41,0.0,0.0,0.222,0.03,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.321,0.0,0.0,0.62,0.18,0.02,0.221,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.25,0.0,0.0,0.0,0.0,0.311,0.29,0.0,0.193,0.391,0.0,0.0,0.49,0.187,0.0,0.0,0.0,0.02,0.0,0.209,0.0,0.0,0.08,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.225,0.54,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.3,0.0
110,0.0,0.21,0.28,0.31,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.4,0.0,0.0,0.222,0.03,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.30100000000000005,0.0,0.0,0.6,0.17,0.01,0.211,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.24,0.0,0.0,0.0,0.0,0.301,0.28,0.0,0.193,0.391,0.0,0.0,0.48,0.187,0.0,0.0,0.0,0.01,0.0,0.209,0.0,0.0,0.08,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.225,0.53,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.11,0.0,0.3,0.0
111,0.0,0.19,0.28,0.3,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.39,0.0,0.0,0.222,0.03,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.29100000000000004,0.0,0.0,0.59,0.17,0.0,0.191,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.22,0.0,0.0,0.0,0.0,0.301,0.26,0.0,0.193,0.381,0.0,0.0,0.47,0.187,0.0,0.0,0.0,0.01,0.0,0.209,0.0,0.0,0.08,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.225,0.52,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.3,0.0
112,0.0,0.18,0.27,0.28,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.38,0.0,0.0,0.222,0.02,0.0,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.271,0.0,0.0,0.57,0.16,0.0,0.181,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.301,0.25,0.0,0.193,0.381,0.0,0.0,0.46,0.187,0.0,0.0,0.0,0.01,0.0,0.209,0.0,0.0,0.08,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.225,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.3,0.0
113,0.0,0.16,0.27,0.27,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.37,0.0,0.0,0.222,0.02,0.0,0.0,0.6,0.0,0.0,0.173,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.261,0.0,0.0,0.56,0.16,0.0,0.181,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.29100000000000004,0.24,0.0,0.193,0.371,0.0,0.0,0.45,0.187,0.0,0.0,0.0,0.01,0.0,0.209,0.0,0.0,0.08,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.225,0.49,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.3,0.0
114,0.0,0.15,0.26,0.25,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.36,0.0,0.0,0.222,0.02,0.0,0.0,0.6,0.0,0.0,0.173,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.24100000000000002,0.0,0.0,0.54,0.15,0.0,0.181,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.29100000000000004,0.23,0.0,0.193,0.371,0.0,0.0,0.44,0.187,0.0,0.0,0.0,0.01,0.0,0.209,0.0,0.0,0.07,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.225,0.48,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.09,0.0,0.3,0.0
115,0.0,0.13,0.26,0.24,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.35,0.0,0.0,0.222,0.01,0.0,0.0,0.6,0.0,0.0,0.173,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.231,0.0,0.0,0.53,0.15,0.0,0.181,0.2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.29100000000000004,0.22,0.0,0.193,0.361,0.0,0.0,0.43,0.187,0.0,0.0,0.0,0.01,0.0,0.209,0.0,0.0,0.07,0.0,0.0,0.55,0.0,0.1,0.0,0.0,0.225,0.47,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.09,0.0,0.3,0.0
116,0.0,0.12,0.25,0.22,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.34,0.0,0.0,0.222,0.01,0.0,0.0,0.6,0.0,0.0,0.173,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.21100000000000002,0.0,0.0,0.52,0.14,0.0,0.181,0.2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.29100000000000004,0.21,0.0,0.193,0.361,0.0,0.0,0.42,0.187,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.07,0.0,0.0,0.53,0.0,0.1,0.0,0.0,0.225,0.46,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.08,0.0,0.3,0.0
117,0.0,0.1,0.25,0.21,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.33,0.0,0.0,0.222,0.01,0.0,0.0,0.6,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.201,0.0,0.0,0.5,0.14,0.0,0.181,0.2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.281,0.2,0.0,0.193,0.351,0.0,0.0,0.41,0.187,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.07,0.0,0.0,0.52,0.0,0.1,0.0,0.0,0.225,0.45,0.19,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.3,0.0
118,0.0,0.09,0.24,0.19,0.203,0.0,0.0,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.32,0.0,0.0,0.222,0.0,0.0,0.0,0.6,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.201,0.0,0.0,0.49,0.13,0.0,0.181,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.281,0.18,0.0,0.193,0.351,0.0,0.0,0.4,0.187,0.0,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.07,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.225,0.44,0.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.3,0.0
